rgn_id,habitat,year,area_km2
10205,Bentonico,2020,0.0
10205,Bentonico,2021,0.0
10205,Bentonico,2022,0.0
10205,Bentonico,2023,0.0
10206,Bentonico,2017,0.0
10206,Bentonico,2018,0.0
10206,Bentonico,2019,0.0
10206,Bentonico,2020,0.0
10206,Bentonico,2021,0.0
10206,Bentonico,2022,0.0
10206,Bentonico,2023,0.0
10207,Bentonico,2017,0.0
10207,Bentonico,2018,0.0
10207,Bentonico,2019,0.0
10207,Bentonico,2020,0.0
10207,Bentonico,2021,0.0
10207,Bentonico,2022,0.0
10207,Bentonico,2023,0.0
10208,Bentonico,2017,0.0
10208,Bentonico,2018,0.0
10208,Bentonico,2019,0.0
10208,Bentonico,2020,0.0
10208,Bentonico,2021,0.0
10208,Bentonico,2022,0.0
10208,Bentonico,2023,0.0
10209,Bentonico,2017,0.0
10209,Bentonico,2018,0.0
10209,Bentonico,2019,0.0
10209,Bentonico,2020,0.0
10209,Bentonico,2021,0.0
10209,Bentonico,2022,0.0
10209,Bentonico,2023,0.0
10210,Bentonico,2017,0.0
10210,Bentonico,2018,0.0
10210,Bentonico,2019,0.0
10210,Bentonico,2020,0.0
10210,Bentonico,2021,0.0
10210,Bentonico,2022,0.0
10210,Bentonico,2023,0.0
10401,Bentonico,2017,0.0
10401,Bentonico,2018,0.0
10401,Bentonico,2019,0.0
10401,Bentonico,2020,0.0
10401,Bentonico,2021,0.0
10401,Bentonico,2022,0.0
10401,Bentonico,2023,0.0
10403,Bentonico,2017,0.0
10403,Bentonico,2018,0.0
10403,Bentonico,2019,0.0
10403,Bentonico,2020,0.0
10403,Bentonico,2021,0.0
10403,Bentonico,2022,0.0
10403,Bentonico,2023,0.0
11202,Bentonico,2017,0.0
11202,Bentonico,2018,0.0
11202,Bentonico,2019,0.0
11202,Bentonico,2020,0.0
11202,Bentonico,2021,0.0
11202,Bentonico,2022,0.0
11202,Bentonico,2023,0.0
11203,Bentonico,2017,0.0
11203,Bentonico,2018,0.0
11203,Bentonico,2019,0.0
11203,Bentonico,2020,0.0
11203,Bentonico,2021,0.0
11203,Bentonico,2022,0.0
11203,Bentonico,2023,0.0
11303,Bentonico,2017,0.0
11303,Bentonico,2018,0.0
11303,Bentonico,2019,0.0
11303,Bentonico,2020,0.0
11303,Bentonico,2021,0.0
11303,Bentonico,2022,0.0
11303,Bentonico,2023,0.0
12102,Bentonico,2017,0.0
12102,Bentonico,2018,0.0
12102,Bentonico,2019,0.0
12102,Bentonico,2020,0.0
12102,Bentonico,2021,0.0
12102,Bentonico,2022,0.0
12102,Bentonico,2023,0.0
12103,Bentonico,2017,0.0
12103,Bentonico,2018,0.0
12103,Bentonico,2019,0.0
12103,Bentonico,2020,0.0
12103,Bentonico,2021,0.0
12103,Bentonico,2022,0.0
12103,Bentonico,2023,0.0
12104,Bentonico,2017,0.0
12104,Bentonico,2018,0.0
12104,Bentonico,2019,0.0
12104,Bentonico,2020,0.0
12104,Bentonico,2021,0.0
12104,Bentonico,2022,0.0
12104,Bentonico,2023,0.0
12201,Bentonico,2017,0.0
12201,Bentonico,2018,0.0
12201,Bentonico,2019,0.0
12201,Bentonico,2020,0.0
12201,Bentonico,2021,0.0
12201,Bentonico,2022,0.0
12201,Bentonico,2023,0.0
12301,Bentonico,2017,0.0
12301,Bentonico,2018,0.0
12301,Bentonico,2019,0.0
12301,Bentonico,2020,0.0
12301,Bentonico,2021,0.0
12301,Bentonico,2022,0.0
12301,Bentonico,2023,0.0
12302,Bentonico,2017,0.0
12302,Bentonico,2018,0.0
12302,Bentonico,2019,0.0
12302,Bentonico,2020,0.0
12302,Bentonico,2021,0.0
12302,Bentonico,2022,0.0
12302,Bentonico,2023,0.0
12303,Bentonico,2017,0.0
12303,Bentonico,2018,0.0
12303,Bentonico,2019,0.0
12303,Bentonico,2020,0.0
12303,Bentonico,2021,0.0
12303,Bentonico,2022,0.0
12303,Bentonico,2023,0.0
12401,Bentonico,2017,0.0
12401,Bentonico,2018,0.0
12401,Bentonico,2019,0.0
12401,Bentonico,2020,0.0
12401,Bentonico,2021,0.0
12401,Bentonico,2022,0.0
12401,Bentonico,2023,0.0
12402,Bentonico,2017,0.0
12402,Bentonico,2018,0.0
12402,Bentonico,2019,0.0
12402,Bentonico,2020,0.0
12402,Bentonico,2021,0.0
12402,Bentonico,2022,0.0
12402,Bentonico,2023,0.0
8206,Macrocystis,2023,0.000283933
8108,Macrocystis,2023,0.000291243
5603,Macrocystis,2023,0.000316423
5604,Macrocystis,2023,0.000317329
8206,Macrocystis,2024,0.000378577
8206,Macrocystis,2022,0.000378577
8206,Macrocystis,2021,0.000383451
8108,Macrocystis,2024,0.000388324
8108,Macrocystis,2022,0.000388324
8206,Macrocystis,2020,0.000390353
8108,Macrocystis,2021,0.000393323
8206,Macrocystis,2019,0.000397379
8108,Macrocystis,2020,0.000400403
8206,Macrocystis,2018,0.000404532
8108,Macrocystis,2019,0.00040761
8206,Macrocystis,2017,0.000411814
8108,Macrocystis,2018,0.000414947
5603,Macrocystis,2024,0.000421897
5603,Macrocystis,2022,0.000421897
8108,Macrocystis,2017,0.000422416
5604,Macrocystis,2024,0.000423105
5604,Macrocystis,2022,0.000423105
5603,Macrocystis,2021,0.000427329
5604,Macrocystis,2021,0.000428552
5603,Macrocystis,2020,0.000435021
5604,Macrocystis,2020,0.000436266
5603,Macrocystis,2019,0.000442851
5604,Macrocystis,2019,0.000444119
5603,Macrocystis,2018,0.000450822
5604,Macrocystis,2018,0.000452113
5603,Macrocystis,2017,0.000458937
5604,Macrocystis,2017,0.000460251
5606,Macrocystis,2023,0.000628728
5601,Macrocystis,2023,0.000632775
5601,Macrocystis,2024,0.0008437
5601,Macrocystis,2022,0.0008437
5606,Macrocystis,2021,0.000849097
5601,Macrocystis,2021,0.000854562
5606,Macrocystis,2020,0.000864381
5601,Macrocystis,2020,0.000869944
5606,Macrocystis,2019,0.000879939
16207,Macrocystis,2023,0.00088542
5601,Macrocystis,2019,0.000885603
5606,Macrocystis,2018,0.000895778
5601,Macrocystis,2018,0.000901544
5606,Macrocystis,2017,0.000911902
5601,Macrocystis,2017,0.000917772
5605,Macrocystis,2023,0.000941744
16207,Macrocystis,2021,0.001195759
16207,Macrocystis,2020,0.001217282
16207,Macrocystis,2019,0.001239194
16207,Macrocystis,2018,0.001261499
5605,Macrocystis,2021,0.001271824
16207,Macrocystis,2017,0.001284206
5605,Macrocystis,2020,0.001294717
5605,Macrocystis,2019,0.001318022
5605,Macrocystis,2018,0.001341746
5605,Macrocystis,2017,0.001365898
5102,Macrocystis,2023,0.001731674
7303,Macrocystis,2023,0.001836445
9117,Macrocystis,2023,0.001919382
5102,Macrocystis,2021,0.002338625
5102,Macrocystis,2020,0.00238072
5102,Macrocystis,2019,0.002423573
7303,Macrocystis,2024,0.002448593
7303,Macrocystis,2022,0.002448593
5102,Macrocystis,2018,0.002467197
7303,Macrocystis,2021,0.002480117
9116,Macrocystis,2023,0.002484527
5102,Macrocystis,2017,0.002511607
7303,Macrocystis,2020,0.002524759
7303,Macrocystis,2019,0.002570205
9117,Macrocystis,2021,0.002592123
7303,Macrocystis,2018,0.002616469
9117,Macrocystis,2020,0.002638782
7303,Macrocystis,2017,0.002663565
9117,Macrocystis,2019,0.00268628
9117,Macrocystis,2018,0.002734633
9117,Macrocystis,2017,0.002783856
15102,Macrocystis,2023,0.002882018
8203,Macrocystis,2023,0.00311079
16203,Macrocystis,2023,0.003217415
9116,Macrocystis,2021,0.003355351
5102,Macrocystis,2022,0.003407628
9116,Macrocystis,2020,0.003415747
5107,Macrocystis,2021,0.003450753
9116,Macrocystis,2019,0.003477231
5107,Macrocystis,2020,0.003512867
9116,Macrocystis,2018,0.003539821
5107,Macrocystis,2019,0.003576099
9116,Macrocystis,2017,0.003603538
5107,Macrocystis,2018,0.003640468
5107,Macrocystis,2017,0.003705997
15102,Macrocystis,2024,0.003842691
15102,Macrocystis,2022,0.003842691
15102,Macrocystis,2021,0.003892163
15102,Macrocystis,2020,0.003962222
15102,Macrocystis,2019,0.004033542
15102,Macrocystis,2018,0.004106146
8203,Macrocystis,2024,0.00414772
8203,Macrocystis,2022,0.00414772
15102,Macrocystis,2017,0.004180056
8203,Macrocystis,2021,0.004201118
8203,Macrocystis,2020,0.004276739
16203,Macrocystis,2021,0.004345116
8203,Macrocystis,2019,0.00435372
16203,Macrocystis,2020,0.004423328
8203,Macrocystis,2018,0.004432087
5101,Macrocystis,2023,0.004473873
16203,Macrocystis,2019,0.004502948
8203,Macrocystis,2017,0.004511864
5405,Macrocystis,2023,0.004534266
16203,Macrocystis,2018,0.004584001
6203,Macrocystis,2021,0.00459112
16203,Macrocystis,2017,0.004666513
6203,Macrocystis,2020,0.00467376
6203,Macrocystis,2019,0.004757888
10109,Macrocystis,2023,0.004799734
5602,Macrocystis,2023,0.004822395
6203,Macrocystis,2018,0.00484353
6203,Macrocystis,2017,0.004930713
16203,Macrocystis,2022,0.005105617
5109,Macrocystis,2021,0.005276282
16207,Macrocystis,2022,0.005297623
5109,Macrocystis,2020,0.005371256
5109,Macrocystis,2019,0.005467938
5109,Macrocystis,2018,0.005566361
5109,Macrocystis,2017,0.005666556
9102,Macrocystis,2021,0.006003731
5101,Macrocystis,2021,0.006041961
9102,Macrocystis,2020,0.006111798
5405,Macrocystis,2021,0.006123522
5101,Macrocystis,2020,0.006150717
9102,Macrocystis,2019,0.00622181
5405,Macrocystis,2020,0.006233745
5101,Macrocystis,2019,0.006261429
9102,Macrocystis,2018,0.006333803
5405,Macrocystis,2019,0.006345953
5101,Macrocystis,2018,0.006374135
9102,Macrocystis,2017,0.006447811
5405,Macrocystis,2018,0.00646018
10109,Macrocystis,2021,0.006482036
5101,Macrocystis,2017,0.00648887
5602,Macrocystis,2021,0.00651264
5405,Macrocystis,2017,0.006576463
10109,Macrocystis,2020,0.006598712
5405,Macrocystis,2022,0.00661059
5602,Macrocystis,2020,0.006629867
10109,Macrocystis,2019,0.006717489
5602,Macrocystis,2019,0.006749205
10109,Macrocystis,2018,0.006838404
5602,Macrocystis,2018,0.00687069
10109,Macrocystis,2017,0.006961495
5602,Macrocystis,2017,0.006994363
6203,Macrocystis,2023,0.007685287
6206,Macrocystis,2023,0.008045835
5109,Macrocystis,2023,0.008192628
3201,Macrocystis,2021,0.008390104
3201,Macrocystis,2020,0.008541126
5401,Marismas y humedales,2023,0.008571429
3201,Macrocystis,2019,0.008694866
6205,Macrocystis,2023,0.008823861
3201,Macrocystis,2018,0.008851374
3201,Macrocystis,2017,0.009010698
4101,Macrocystis,2023,0.009053898
5401,Macrocystis,2023,0.00915615
5606,Macrocystis,2022,0.009289975
9118,Macrocystis,2023,0.009898314
5105,Macrocystis,2023,0.009931808
5603,Marismas y humedales,2024,0.01
16203,Macrocystis,2024,0.01
6203,Macrocystis,2024,0.01
5403,Macrocystis,2024,0.01
7103,Macrocystis,2024,0.01
7103,Macrocystis,2017,0.01
7103,Macrocystis,2018,0.01
7103,Macrocystis,2019,0.01
7103,Macrocystis,2020,0.01
7103,Macrocystis,2021,0.01
7103,Macrocystis,2022,0.01
7103,Macrocystis,2023,0.01
5405,Macrocystis,2024,0.01
5102,Macrocystis,2024,0.01
5109,Macrocystis,2024,0.01
10204,Playas y dunas,2024,0.01
10204,Playas y dunas,2017,0.01
10204,Playas y dunas,2018,0.01
10204,Playas y dunas,2019,0.01
10204,Playas y dunas,2020,0.01
10204,Playas y dunas,2021,0.01
10204,Playas y dunas,2022,0.01
10204,Playas y dunas,2023,0.01
6205,Macrocystis,2024,0.01
7309,Marismas y humedales,2024,0.01
9102,Playas y dunas,2018,0.01
3101,Marismas y humedales,2017,0.01
8207,Macrocystis,2024,0.01
4104,Marismas y humedales,2024,0.01
1404,Marismas y humedales,2024,0.01
5403,Macrocystis,2023,0.010104773
3201,Macrocystis,2023,0.01049831
6206,Macrocystis,2024,0.010727779
6206,Macrocystis,2022,0.010727779
7202,Macrocystis,2023,0.010847035
6206,Macrocystis,2021,0.010865892
6206,Macrocystis,2020,0.011061478
6206,Macrocystis,2019,0.011260584
4102,Macrocystis,2023,0.011390872
6206,Macrocystis,2018,0.011463275
6205,Macrocystis,2022,0.011512984
6206,Macrocystis,2017,0.011669614
6205,Macrocystis,2021,0.011916616
2101,Bosques y matorrales,2019,0.012
4101,Macrocystis,2024,0.012071864
4101,Macrocystis,2022,0.012071864
6205,Macrocystis,2020,0.012131115
4101,Macrocystis,2021,0.01222728
5101,Macrocystis,2022,0.012255855
6205,Macrocystis,2019,0.012349475
5401,Macrocystis,2021,0.012365371
4101,Macrocystis,2020,0.012447371
5605,Macrocystis,2022,0.01250485
6205,Macrocystis,2018,0.012571765
5401,Macrocystis,2020,0.012587948
4101,Macrocystis,2019,0.012671424
6205,Macrocystis,2017,0.012798057
5401,Macrocystis,2019,0.012814531
4101,Macrocystis,2018,0.01289951
5403,Macrocystis,2022,0.012976883
5401,Macrocystis,2018,0.013045193
4101,Macrocystis,2017,0.013131701
5401,Macrocystis,2017,0.013280006
9118,Macrocystis,2021,0.013367663
5105,Macrocystis,2021,0.013412897
15101,Macrocystis,2021,0.013598971
9118,Macrocystis,2020,0.013608281
5403,Macrocystis,2021,0.013646486
5105,Macrocystis,2020,0.013654329
15101,Macrocystis,2020,0.013843752
9118,Macrocystis,2019,0.01385323
5403,Macrocystis,2020,0.013892122
5105,Macrocystis,2019,0.013900107
15101,Macrocystis,2019,0.01409294
9118,Macrocystis,2018,0.014102589
5403,Macrocystis,2019,0.014142181
5105,Macrocystis,2018,0.014150309
15101,Macrocystis,2018,0.014346612
9118,Macrocystis,2017,0.014356435
5403,Macrocystis,2018,0.01439674
5105,Macrocystis,2017,0.014405015
2102,Macrocystis,2021,0.014520387
15101,Macrocystis,2017,0.014604852
7202,Macrocystis,2021,0.014648911
5403,Macrocystis,2017,0.014655881
2102,Macrocystis,2020,0.014781754
7202,Macrocystis,2020,0.014912591
2102,Macrocystis,2019,0.015047825
7202,Macrocystis,2019,0.015181018
2102,Macrocystis,2018,0.015318686
4102,Macrocystis,2021,0.015383362
7202,Macrocystis,2018,0.015454276
2102,Macrocystis,2017,0.015594422
4102,Macrocystis,2020,0.015660262
7202,Macrocystis,2017,0.015732453
4102,Macrocystis,2019,0.015942147
4102,Macrocystis,2018,0.016229105
4102,Macrocystis,2017,0.016521229
7202,Macrocystis,2022,0.016682326
7102,Macrocystis,2021,0.016751307
7102,Macrocystis,2020,0.017052831
7102,Macrocystis,2019,0.017359782
7102,Macrocystis,2018,0.017672258
7102,Macrocystis,2017,0.017990358
15101,Macrocystis,2023,0.018641018
10104,Macrocystis,2023,0.019642815
10109,Marismas y humedales,2018,0.02
10109,Marismas y humedales,2020,0.02
10204,Marismas y humedales,2024,0.02
5107,Macrocystis,2024,0.02
7309,Macrocystis,2024,0.02
7203,Macrocystis,2024,0.02
7203,Playas y dunas,2021,0.02
3101,Marismas y humedales,2021,0.02
10201,Playas y dunas,2019,0.02
10306,Marismas y humedales,2020,0.02
10306,Marismas y humedales,2021,0.02
3201,Bosques y matorrales,2024,0.02
2301,Bosques y matorrales,2020,0.02
2301,Marismas y humedales,2021,0.02
1101,Bosques y matorrales,2024,0.02
1101,Marismas y humedales,2024,0.02
15101,Macrocystis,2024,0.021304021
5602,Macrocystis,2022,0.022654166
1404,Bosques y matorrales,2019,0.023
5105,Macrocystis,2022,0.024207781
5401,Macrocystis,2022,0.024749886
6201,Macrocystis,2023,0.025201953
7102,Macrocystis,2023,0.025260934
11203,Marismas y humedales,2023,0.025714286
10104,Macrocystis,2024,0.02619042
10104,Macrocystis,2022,0.02619042
10104,Macrocystis,2021,0.026527602
10104,Macrocystis,2020,0.027005099
16202,Macrocystis,2023,0.027197943
10104,Macrocystis,2019,0.027491191
5104,Macrocystis,2020,0.0275
5104,Macrocystis,2021,0.0275
10104,Macrocystis,2018,0.027986032
10104,Macrocystis,2017,0.028489781
7309,Macrocystis,2023,0.028620571
16207,Macrocystis,2024,0.03
16207,Marismas y humedales,2018,0.03
5603,Marismas y humedales,2022,0.03
6203,Macrocystis,2022,0.03
5403,Playas y dunas,2022,0.03
7103,Marismas y humedales,2022,0.03
5109,Macrocystis,2022,0.03
8107,Macrocystis,2022,0.03
8106,Macrocystis,2024,0.03
8106,Macrocystis,2022,0.03
7202,Macrocystis,2024,0.03
7202,Marismas y humedales,2022,0.03
7309,Macrocystis,2022,0.03
10303,Marismas y humedales,2017,0.03
10206,Playas y dunas,2022,0.03
8203,Marismas y humedales,2022,0.03
12402,Playas y dunas,2020,0.03
12402,Playas y dunas,2021,0.03
14106,Playas y dunas,2022,0.03
7203,Marismas y humedales,2022,0.03
3101,Marismas y humedales,2019,0.03
8207,Marismas y humedales,2022,0.03
10201,Playas y dunas,2018,0.03
7102,Marismas y humedales,2022,0.03
3201,Macrocystis,2022,0.03
10210,Playas y dunas,2022,0.03
10209,Marismas y humedales,2022,0.03
10202,Playas y dunas,2022,0.03
2301,Macrocystis,2022,0.03
1101,Bosques y matorrales,2019,0.03
1101,Marismas y humedales,2019,0.03
1101,Marismas y humedales,2021,0.03
10208,Macrocystis,2022,0.03
9117,Macrocystis,2022,0.030765008
5104,Macrocystis,2023,0.031071429
7309,Macrocystis,2021,0.0328642
7309,Macrocystis,2020,0.033455755
6201,Macrocystis,2021,0.034035213
7309,Macrocystis,2019,0.034057959
11203,Playas y dunas,2023,0.034285714
6201,Macrocystis,2020,0.034647847
7309,Macrocystis,2018,0.034671002
3101,Macrocystis,2023,0.034800944
6201,Macrocystis,2019,0.035271508
7309,Macrocystis,2017,0.03529508
6201,Macrocystis,2018,0.035906395
6201,Macrocystis,2017,0.03655271
16202,Macrocystis,2021,0.036730795
2101,Macrocystis,2023,0.037180967
4102,Macrocystis,2022,0.037303854
16202,Macrocystis,2020,0.037391949
16202,Macrocystis,2019,0.038065004
16202,Macrocystis,2018,0.038750174
16202,Macrocystis,2017,0.039447677
5103,Bosques y matorrales,2021,0.04
10109,Bosques y matorrales,2019,0.04
8107,Playas y dunas,2019,0.04
10201,Playas y dunas,2017,0.04
10306,Bosques y matorrales,2021,0.04
3201,Bosques y matorrales,2019,0.04
3201,Marismas y humedales,2019,0.04
2301,Bosques y matorrales,2021,0.04
1101,Bosques y matorrales,2018,0.04
1101,Bosques y matorrales,2020,0.04
10305,Macrocystis,2023,0.040902201
8110,Macrocystis,2023,0.042793811
9118,Macrocystis,2022,0.044169502
3304,Macrocystis,2023,0.045496485
3101,Macrocystis,2024,0.046401259
3101,Macrocystis,2022,0.046401259
3101,Macrocystis,2021,0.04699864
9102,Macrocystis,2023,0.047302708
3101,Macrocystis,2020,0.047844616
7203,Macrocystis,2023,0.048373403
8112,Macrocystis,2023,0.048672223
3101,Macrocystis,2019,0.048705819
6201,Macrocystis,2022,0.048802232
2101,Macrocystis,2024,0.049574623
2101,Macrocystis,2022,0.049574623
3101,Macrocystis,2018,0.049582524
9116,Macrocystis,2022,0.049982317
8108,Bosques y matorrales,2021,0.05
5405,Marismas y humedales,2024,0.05
10305,Marismas y humedales,2019,0.05
8107,Playas y dunas,2017,0.05
8107,Playas y dunas,2018,0.05
8102,Macrocystis,2024,0.05
10104,Marismas y humedales,2017,0.05
5101,Macrocystis,2024,0.05
3101,Bosques y matorrales,2020,0.05
3201,Marismas y humedales,2021,0.05
2301,Marismas y humedales,2024,0.05
2301,Bosques y matorrales,2018,0.05
2101,Macrocystis,2021,0.05021286
3101,Macrocystis,2017,0.050475009
2101,Macrocystis,2020,0.051116691
10109,Macrocystis,2022,0.051199696
2101,Macrocystis,2019,0.052036792
3102,Macrocystis,2023,0.052225422
2101,Macrocystis,2018,0.052973454
2101,Macrocystis,2017,0.053926976
5107,Macrocystis,2023,0.053983741
2104,Macrocystis,2023,0.054469627
10305,Macrocystis,2021,0.055238382
10305,Macrocystis,2020,0.056232673
10305,Macrocystis,2019,0.057244861
8110,Macrocystis,2022,0.057478641
8110,Macrocystis,2021,0.057792999
7203,Macrocystis,2022,0.058141032
10305,Macrocystis,2018,0.058275269
12402,Macrocystis,2023,0.058417459
8110,Macrocystis,2020,0.058833273
10305,Macrocystis,2017,0.059324224
8110,Macrocystis,2019,0.059892272
16207,Marismas y humedales,2022,0.06
8206,Marismas y humedales,2022,0.06
5604,Marismas y humedales,2024,0.06
5604,Bosques y matorrales,2022,0.06
6206,Marismas y humedales,2022,0.06
10204,Marismas y humedales,2017,0.06
8107,Playas y dunas,2020,0.06
8107,Playas y dunas,2021,0.06
8110,Macrocystis,2024,0.06
5401,Marismas y humedales,2022,0.06
16202,Playas y dunas,2022,0.06
15102,Marismas y humedales,2022,0.06
10205,Marismas y humedales,2017,0.06
5606,Macrocystis,2024,0.06
15101,Macrocystis,2022,0.06
4202,Macrocystis,2022,0.06
1404,Bosques y matorrales,2020,0.06
2301,Bosques y matorrales,2019,0.06
10401,Marismas y humedales,2022,0.06
3304,Macrocystis,2024,0.06066198
3304,Macrocystis,2022,0.06066198
10103,Macrocystis,2023,0.060792555
8110,Macrocystis,2018,0.060970333
3303,Macrocystis,2023,0.061434316
3304,Macrocystis,2021,0.061442957
8110,Macrocystis,2017,0.062067799
3304,Macrocystis,2020,0.062548931
3304,Macrocystis,2019,0.063674811
5201,Macrocystis,2023,0.063928571
3304,Macrocystis,2018,0.064820958
10305,Bosques y matorrales,2021,0.065
4104,Macrocystis,2021,0.065210438
7203,Macrocystis,2021,0.065328232
8112,Macrocystis,2022,0.065625397
8112,Macrocystis,2021,0.065731788
3304,Macrocystis,2017,0.065987735
4104,Macrocystis,2020,0.066384226
7203,Macrocystis,2020,0.066504141
8112,Macrocystis,2020,0.066914961
4104,Macrocystis,2019,0.067579142
7203,Macrocystis,2019,0.067701215
8112,Macrocystis,2019,0.06811943
14106,Macrocystis,2023,0.068159375
4104,Macrocystis,2018,0.068795566
7203,Macrocystis,2018,0.068919837
1404,Marismas y humedales,2019,0.069
14201,Marismas y humedales,2023,0.069285714
8112,Macrocystis,2018,0.06934558
4104,Macrocystis,2023,0.069714751
8112,Macrocystis,2024,0.07
5102,Marismas y humedales,2024,0.07
10305,Marismas y humedales,2021,0.07
8107,Marismas y humedales,2017,0.07
8107,Marismas y humedales,2018,0.07
3101,Bosques y matorrales,2019,0.07
10205,Marismas y humedales,2024,0.07
3201,Macrocystis,2024,0.07
5104,Macrocystis,2022,0.07
1404,Marismas y humedales,2020,0.07
5201,Macrocystis,2020,0.07
5201,Macrocystis,2021,0.07
3102,Marismas y humedales,2019,0.07
11203,Marismas y humedales,2024,0.07
4104,Macrocystis,2017,0.070033887
7203,Macrocystis,2017,0.070160394
3102,Macrocystis,2021,0.070530381
8112,Macrocystis,2017,0.0705938
10305,Marismas y humedales,2023,0.070714286
3102,Macrocystis,2020,0.071799927
3102,Macrocystis,2019,0.073092326
2104,Macrocystis,2021,0.073561178
8106,Macrocystis,2023,0.074076675
3102,Macrocystis,2018,0.074407988
14106,Macrocystis,2021,0.074685609
2104,Macrocystis,2020,0.074885279
10104,Marismas y humedales,2018,0.075
8111,Macrocystis,2023,0.075471275
3102,Macrocystis,2017,0.075747332
14106,Macrocystis,2020,0.07602995
2104,Macrocystis,2019,0.076233214
14106,Macrocystis,2019,0.077398489
2104,Macrocystis,2018,0.077605412
16202,Macrocystis,2022,0.07822622
14106,Macrocystis,2018,0.078791662
12402,Macrocystis,2021,0.07889272
2104,Macrocystis,2017,0.079002309
4104,Macrocystis,2024,0.079674001
8206,Marismas y humedales,2024,0.08
5605,Macrocystis,2024,0.08
5101,Marismas y humedales,2024,0.08
10303,Marismas y humedales,2020,0.08
10303,Marismas y humedales,2021,0.08
1404,Bosques y matorrales,2021,0.08
14106,Macrocystis,2017,0.080209912
12402,Macrocystis,2020,0.080312789
12402,Macrocystis,2019,0.081758419
3303,Macrocystis,2024,0.081912421
3303,Macrocystis,2022,0.081912421
10103,Macrocystis,2021,0.082100285
3102,Macrocystis,2022,0.082543339
3303,Macrocystis,2021,0.082966983
12402,Macrocystis,2018,0.083230071
10103,Macrocystis,2020,0.08357809
3201,Bosques y matorrales,2020,0.084
14201,Macrocystis,2023,0.084047605
3303,Macrocystis,2020,0.084460389
12402,Macrocystis,2017,0.084728212
10204,Marismas y humedales,2018,0.085
10103,Macrocystis,2019,0.085082495
3303,Macrocystis,2019,0.085980676
10103,Macrocystis,2018,0.08661398
3303,Macrocystis,2018,0.087528328
2102,Macrocystis,2023,0.087894725
10103,Macrocystis,2017,0.088173032
10303,Macrocystis,2023,0.088654182
3303,Macrocystis,2017,0.089103838
4202,Macrocystis,2023,0.089683576
9118,Marismas y humedales,2022,0.09
8102,Marismas y humedales,2024,0.09
5105,Macrocystis,2024,0.09
10303,Playas y dunas,2017,0.09
10206,Playas y dunas,2019,0.09
10206,Playas y dunas,2020,0.09
10206,Playas y dunas,2021,0.09
8203,Playas y dunas,2022,0.09
14201,Marismas y humedales,2017,0.09
14201,Marismas y humedales,2021,0.09
14106,Macrocystis,2022,0.09
7102,Macrocystis,2022,0.09
8202,Macrocystis,2024,0.09
3304,Playas y dunas,2022,0.09
10102,Marismas y humedales,2022,0.09
2301,Bosques y matorrales,2022,0.09
2301,Marismas y humedales,2022,0.09
11202,Marismas y humedales,2022,0.09
11203,Marismas y humedales,2017,0.091904762
11203,Marismas y humedales,2018,0.091904762
11203,Marismas y humedales,2019,0.091904762
11203,Marismas y humedales,2020,0.091904762
11203,Marismas y humedales,2021,0.091904762
1101,Macrocystis,2023,0.092237542
4301,Macrocystis,2023,0.092453392
8106,Macrocystis,2021,0.094252623
10305,Marismas y humedales,2018,0.095
14201,Marismas y humedales,2018,0.095
8106,Macrocystis,2020,0.09594917
8106,Macrocystis,2019,0.097676255
5104,Marismas y humedales,2024,0.099
8106,Macrocystis,2018,0.099434428
14101,Macrocystis,2023,0.099441449
10104,Marismas y humedales,2019,0.1
14201,Marismas y humedales,2019,0.1
5401,Macrocystis,2024,0.1
10205,Marismas y humedales,2018,0.1
2102,Macrocystis,2024,0.100451114
5201,Macrocystis,2024,0.1008
8106,Macrocystis,2017,0.101224247
8111,Macrocystis,2021,0.101923882
8111,Macrocystis,2020,0.103758512
10305,Macrocystis,2022,0.10388823
8111,Macrocystis,2019,0.105626165
8207,Macrocystis,2023,0.106628361
8111,Macrocystis,2018,0.107527436
1404,Macrocystis,2023,0.107902936
12402,Playas y dunas,2023,0.109285714
8111,Macrocystis,2017,0.10946293
4202,Macrocystis,2021,0.109541875
10106,Macrocystis,2023,0.109579361
10204,Marismas y humedales,2019,0.11
14201,Marismas y humedales,2020,0.11
3303,Marismas y humedales,2024,0.11
8201,Macrocystis,2024,0.11
1404,Macrocystis,2024,0.11
2101,Marismas y humedales,2021,0.11
2101,Bosques y matorrales,2018,0.111
4202,Macrocystis,2020,0.111513629
5401,Marismas y humedales,2017,0.112857143
5401,Marismas y humedales,2018,0.112857143
5401,Marismas y humedales,2019,0.112857143
5401,Marismas y humedales,2020,0.112857143
5401,Marismas y humedales,2021,0.112857143
14201,Macrocystis,2021,0.113506207
4202,Macrocystis,2019,0.113520874
10305,Playas y dunas,2021,0.115
14201,Macrocystis,2020,0.115549318
4202,Macrocystis,2018,0.11556425
8111,Macrocystis,2022,0.116252885
10104,Marismas y humedales,2023,0.116428571
5201,Macrocystis,2017,0.116445714
5201,Macrocystis,2018,0.116445714
5201,Macrocystis,2019,0.116445714
1404,Marismas y humedales,2017,0.117
14201,Macrocystis,2019,0.117629206
4202,Macrocystis,2017,0.117644406
10303,Macrocystis,2024,0.118205577
10303,Macrocystis,2022,0.118205577
10303,Macrocystis,2021,0.119727385
14201,Macrocystis,2018,0.119746532
5103,Marismas y humedales,2024,0.12
12102,Marismas y humedales,2024,0.12
